"","soil_name","horizon","ca_mqevL","ca_ppm","bulk_density","bulk_density_sd","n","sand","silt","clay","frag","ca_g_cm3","ca_Mg_horizon","ca_Mg_ha"
"168","davidson","40_100",1.09714285714286,219.428571428571,1.57666666666667,0.104626319187223,6,27.2,16.3357142857143,56.4642857142857,0.785714285714286,0.000343247412244899,0.000205948447346939,2.05948447346939
"169","dorovan","0_10",0.1,20,1.3509262485482,0.246635757280942,0,48.2886660985049,31.5216808172776,14.2365984772959,2.55253239021966,2.63288683697206e-05,2.63288683697206e-06,0.0263288683697206
"170","dorovan","10_20",0.1,20,1.5096443452381,0.210069553241103,0,21,0.1,17.9,0,3.0192886904762e-05,3.0192886904762e-06,0.030192886904762
"171","dorovan","20_40",0.115,23,1.50104635443921,0.215883238671701,0,44.6474010593,29.3694540148412,19.535668248824,2.4242495503916,3.36871166336326e-05,6.73742332672652e-06,0.0673742332672652
"172","dorovan","40_100",0.13,26,1.59451747615447,0.19649269329816,0,65.3,0.8,22.2,0,4.14574543800162e-05,2.48744726280097e-05,0.248744726280097
"173","dothan","0_10",3.7735,754.7,1.405,0.346482322781408,2,74.3809523809524,14.13125,7.63125,1.8125,0.0010411345928125,0.00010411345928125,1.0411345928125
"174","dothan","10_20",1.43609756097561,287.219512195122,1.65666666666667,0.124525767079214,6,78.5595238095238,13.047619047619,7.08095238095238,2.19047619047619,0.00046540411490515,4.6540411490515e-05,0.46540411490515
"175","dothan","20_40",0.709830508474576,141.966101694915,1.778,0.0834865258589673,5,66.6610169491525,13.3305084745763,15.0779661016949,2.91525423728814,0.00024505716858374,4.90114337167481e-05,0.490114337167481
"176","dothan","40_100",0.767575757575758,153.515151515152,1.636,0.068677992593455,25,55.375,12.6240740740741,27.6231481481481,3.31481481481481,0.000242825604354658,0.000145695362612795,1.45695362612795
"177","duplin","0_10",0.715,143,1.3509262485482,0.246635757280942,0,37.2,23.2,9.4,0,0.000193182453542393,1.93182453542393e-05,0.193182453542393
"178","duplin","10_20",2.32,464,1.5096443452381,0.210069553241103,0,7.3,17.8,12,0,0.000700474976190478,7.00474976190478e-05,0.700474976190478
"179","duplin","20_40",0.803333333333333,160.666666666667,1.50104635443921,0.215883238671701,0,52.9333333333333,21.7666666666667,24.9333333333333,0,0.0002411681142799,4.823362285598e-05,0.4823362285598
"180","duplin","40_100",0.785714285714286,157.142857142857,1.59451747615447,0.19649269329816,0,38.5,18.2857142857143,49.5714285714286,0,0.000250567031967131,0.000150340219180279,1.50340219180279
"181","edneyville","0_10",0.3,60,0.82,0.246635757280942,1,32.7,38.7,28.6,5,4.674e-05,4.674e-06,0.04674
"182","edneyville","10_20",0.14,28,1.19,0.210069553241103,1,36.5,34.2,29.3,2,3.26536e-05,3.26536e-06,0.0326536
"183","edneyville","20_40",0.09,18,1.50104635443921,0.215883238671701,0,44.6474010593,29.3694540148412,19.535668248824,2.4242495503916,2.63638304089299e-05,5.27276608178598e-06,0.0527276608178598
"184","edneyville","40_100",0.04,8,1.075,0.0493288286231624,4,66.5,24.24,9.26,0.6,8.5484e-06,5.12904e-06,0.0512904
"185","enon","0_10",4.945,989,1.07,0.246635757280942,1,60.1,29.95,9.95,27.5,0.00076721675,7.6721675e-05,0.76721675
"186","enon","10_20",2.83,566,1.48,0.210069553241103,1,46.3,40.6,13.1,29,0.0005947528,5.947528e-05,0.5947528
"187","enon","20_40",5.295,1059,1.52,0.215883238671701,1,30.75,19.9,49.35,8,0.0014809056,0.00029618112,2.9618112
"188","enon","40_100",7.56,1512,1.76333333333333,0.0873689494805411,3,32.3857142857143,17.5285714285714,50.0857142857143,2.57142857142857,0.0025976016,0.00155856096,15.5856096
"189","escambia","0_10",0.0733333333333333,14.6666666666667,1.3509262485482,0.246635757280942,0,60.7333333333333,29.2666666666667,7.6,0,1.98135849787069e-05,1.98135849787069e-06,0.0198135849787069
"190","escambia","10_20",0.385,77,1.33,0.210069553241103,1,48.525,31.9,6.7,0.5,0.00010189795,1.0189795e-05,0.10189795
"191","escambia","20_40",0.27,54,1.7,0.215883238671701,1,49.56,29.92,9.44,0.6,9.12492e-05,1.824984e-05,0.1824984
"192","escambia","40_100",0.161538461538462,32.3076923076923,1.78,0.0282842712474619,2,57.0076923076923,29.0076923076923,15.3538461538462,0.615384615384615,5.7153798816568e-05,3.42922792899408e-05,0.342922792899408
"193","estate","0_10",5.625,1125,1.3509262485482,0.246635757280942,0,45.975,45.375,8.65,0,0.00151979202961673,0.000151979202961673,1.51979202961673
"194","estate","10_20",2.45,490,1.64,0.210069553241103,1,37.175,47.8,15.025,0,0.0008036,8.036e-05,0.8036
"195","estate","20_40",5.12,1024,1.50104635443921,0.215883238671701,0,23.96,49.14,26.9,0,0.00153707146694575,0.00030741429338915,3.0741429338915
"196","estate","40_100",5.57692307692308,1115.38461538462,1.74,0.19649269329816,1,29.3923076923077,30,40.6076923076923,0,0.00194076923076923,0.00116446153846154,11.6446153846154
"197","esto","0_10",1.12375,224.75,1.3509262485482,0.246635757280942,0,57.84,13.68,11.89,0,0.000303620674361208,3.03620674361208e-05,0.303620674361208
"198","esto","10_20",0.5225,104.5,1.5096443452381,0.210069553241103,0,38.78,18.04,21.58,0,0.000157757834077381,1.57757834077381e-05,0.157757834077382
"199","esto","20_40",0.756666666666667,151.333333333333,1.50104635443921,0.215883238671701,0,38.5363636363636,13.2272727272727,39.6,0,0.000227158348305134,4.54316696610268e-05,0.454316696610268
"200","esto","40_100",0.244117647058824,48.8235294117647,1.59451747615447,0.19649269329816,0,44.1565217391304,8.68695652173913,53.5130434782609,0,7.78499708946006e-05,4.67099825367604e-05,0.467099825367604
"201","evard","0_10",0.36,72,1.3509262485482,0.246635757280942,0,49.9,28.7,21.4,6,9.14306885017422e-05,9.14306885017422e-06,0.0914306885017422
"202","evard","10_20",0.425,85,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,0.000124531589749807,1.24531589749807e-05,0.124531589749807
"203","evard","20_40",0.49,98,1.49,0.215883238671701,1,40.6,32.8,26.6,4,0.0001401792,2.803584e-05,0.2803584
"204","evard","40_100",0.495,99,1.555,0.0636396103067893,2,42.05,26.35,31.6,4,0.0001477872,8.867232e-05,0.8867232
"205","evergreen","0_10",0.0766666666666667,15.3333333333333,1.3509262485482,0.246635757280942,0,48.2886660985049,31.5216808172776,14.2365984772959,2.55253239021966,2.01854657501191e-05,2.01854657501191e-06,0.0201854657501191
"206","evergreen","10_20",0.0766666666666667,15.3333333333333,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,2.24645220725142e-05,2.24645220725142e-06,0.0224645220725142
"207","evergreen","20_40",0.0766666666666667,15.3333333333333,1.50104635443921,0.215883238671701,0,56.1333333333333,4.9,4.2,0,2.30160441014012e-05,4.60320882028025e-06,0.0460320882028025
"208","evergreen","40_100",0.105,21,1.59451747615447,0.19649269329816,0,44.9,1.45,1.75,0,3.34848669992439e-05,2.00909201995463e-05,0.200909201995463
"209","fannin","0_10",7.12166666666667,1424.33333333333,1.19,0.212132034355964,2,40.3833333333333,29.0833333333333,21.1,4.5,0.00161868361666667,0.000161868361666667,1.61868361666667
"210","fannin","10_20",0.415,83,1.305,0.0212132034355964,2,61.55,18.7,19.75,13.5,9.3692475e-05,9.3692475e-06,0.093692475
"211","fannin","20_40",0.83,166,1.3075,0.0590903263374528,4,48.36,17.68,33.96,2.8,0.00021096774,4.2193548e-05,0.42193548
"212","fannin","40_100",0.3,60,1.35818181818182,0.124082084268292,11,62.5631578947368,17.3736842105263,20.0631578947368,9.05263157894737,7.41138373205743e-05,4.44683023923446e-05,0.444683023923445
"213","forestdale","0_10",9.04636363636364,1809.27272727273,1.595,0.141539158303748,4,14.2272727272727,52.6,33.1636363636364,0,0.00288579,0.000288579,2.88579
"214","forestdale","10_20",7.7,1540,1.5096443452381,0.210069553241103,0,12.8125,52.2875,34.9,0,0.00232485229166667,0.000232485229166667,2.32485229166667
"215","forestdale","20_40",7.35692307692308,1471.38461538462,1.686,0.133341666406266,5,9.60769230769231,52.8,37.5923076923077,0,0.00248075446153846,0.000496150892307692,4.96150892307692
"216","forestdale","40_100",8.81842105263158,1763.68421052632,1.70538461538462,0.08471672253412,13,12.1447368421053,44.3947368421053,43.4631578947368,0,0.00300775991902835,0.00180465595141701,18.0465595141701
"217","foxworth","0_10",0.210555555555556,42.1111111111111,1.3509262485482,0.246635757280942,0,44.8055555555556,3.75,1.8,0,5.68890053555298e-05,5.68890053555298e-06,0.0568890053555298
"218","foxworth","10_20",0.0475,9.5,1.5096443452381,0.210069553241103,0,78.3222222222222,3.52222222222222,1.74444444444444,0,1.4341621279762e-05,1.4341621279762e-06,0.014341621279762
"219","foxworth","20_40",0.09625,19.25,1.50104635443921,0.215883238671701,0,58.0875,4.1625,1.8125,0,2.88951423229548e-05,5.77902846459096e-06,0.0577902846459096
"220","foxworth","40_100",0.0376315789473684,7.52631578947368,1.795,0.00707106781186548,2,69.3025641025641,3.5325,2.055,0,1.35097368421053e-05,8.10584210526316e-06,0.0810584210526316
"221","fuquay","0_10",1.29380952380952,258.761904761905,1.43,0.246635757280942,1,75.1590909090909,12.25,4.24090909090909,3.04545454545455,0.000358760442857143,3.58760442857143e-05,0.358760442857143
"222","fuquay","10_20",0.51,102,1.805,0.106066017177982,2,77.2076923076923,9.32307692307692,3.96153846153846,5.69230769230769,0.000173629892307692,1.73629892307692e-05,0.173629892307692
"223","fuquay","20_40",0.29,58,1.69,0.215883238671701,1,65.6533333333333,11.1866666666667,5.38666666666667,7.2,9.096256e-05,1.8192512e-05,0.18192512
"224","fuquay","40_100",0.402352941176471,80.4705882352941,1.704,0.045752959831396,10,67.2641509433962,9.54339622641509,13.9320754716981,1.75471698113208,0.000134715781398446,8.08294688390677e-05,0.808294688390677
"225","glenmora","0_10",5.19,1038,1.42,0.246635757280942,1,43.3,50.9,5.8,0,0.00147396,0.000147396,1.47396
"226","glenmora","10_20",3.7,740,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,0.00108415736958655,0.000108415736958655,1.08415736958655
"227","glenmora","20_40",2.21,442,1.59,0.215883238671701,1,35.7,52.1,12.2,1,0.0006957522,0.00013915044,1.3915044
"228","glenmora","40_100",0.79,158,1.635,0.0353553390593273,2,30.15,51.2,18.65,2,0.0002531634,0.00015189804,1.5189804
"229","goldsboro","0_10",0.636666666666667,127.333333333333,1.38,0.246635757280942,1,64.5333333333333,28.7,10,0,0.00017572,1.7572e-05,0.17572
"230","goldsboro","10_20",1.084,216.8,1.5096443452381,0.210069553241103,0,74.78,18.88,6.34,0.2,0.000326636312259525,3.26636312259525e-05,0.326636312259525
"231","goldsboro","20_40",0.620833333333333,124.166666666667,1.55,0.062449979983984,3,61.5916666666667,26.8666666666667,11.5416666666667,0.166666666666667,0.000192137569444444,3.84275138888889e-05,0.384275138888889
"232","goldsboro","40_100",0.4372,87.44,1.668,0.0396232255123179,5,56.004,22.38,21.62,0.2,0.00014555822016,8.7334932096e-05,0.87334932096
"233","greenville","0_10",5.165,1033,1.765,0.109498858441538,6,64.2727272727273,17.5272727272727,20.4818181818182,0,0.001823245,0.0001823245,1.823245
"234","greenville","10_20",3.562,712.4,1.69,0.0707106781186548,2,51.3,24.32,24.38,0,0.001203956,0.0001203956,1.203956
"235","greenville","20_40",5.65571428571429,1131.14285714286,1.6375,0.0747854072854935,8,45.08,16.9333333333333,40.22,0,0.00185224642857143,0.000370449285714286,3.70449285714286
"236","greenville","40_100",7.30090909090909,1460.18181818182,1.62611111111111,0.0825433140406324,18,41.9485714285714,14.68,43.0828571428571,0,0.00237441787878788,0.00142465072727273,14.2465072727273
"237","guyton","0_10",4.29666666666667,859.333333333333,1.4525,0.097082439194738,4,29.45,54.3666666666667,15.9666666666667,0,0.00124818166666667,0.000124818166666667,1.24818166666667
"238","guyton","10_20",5.48,1096,1.655,0.120208152801713,2,20.65,59.5,19.85,0,0.00181388,0.000181388,1.81388
"239","guyton","20_40",1.992,398.4,1.58,0.0724568837309472,5,21.06,64.76,14.18,0,0.000629472,0.0001258944,1.258944
"240","guyton","40_100",2.35666666666667,471.333333333333,1.646,0.135088448391744,10,19.3916666666667,57.5333333333333,23.075,0.25,0.00077387513,0.000464325078,4.64325078
"241","gwinnett","0_10",5.86666666666667,1173.33333333333,1.3509262485482,0.246635757280942,0,48.6333333333333,31,20.3666666666667,0,0.00158508679829655,0.000158508679829655,1.58508679829655
"242","gwinnett","10_20",3.97833333333333,795.666666666667,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,0.00116571335189329,0.000116571335189329,1.16571335189329
"243","gwinnett","20_40",2.09,418,1.50104635443921,0.215883238671701,0,26,35.6,38.4,0,0.00062743737615559,0.000125487475231118,1.25487475231118
"244","gwinnett","40_100",1.045,209,1.59451747615447,0.19649269329816,0,37.55,20.75,41.7,0,0.000333254152516284,0.000199952491509771,1.99952491509771
"245","hard labor","0_10",1.39,278,1.3509262485482,0.246635757280942,0,75.3,17.9,6.8,0,0.0003755574970964,3.755574970964e-05,0.3755574970964
"246","hard labor","10_20",0.07,14,1.5096443452381,0.210069553241103,0,79.9,15.3,4.8,0,2.11350208333334e-05,2.11350208333334e-06,0.0211350208333334
"247","hard labor","20_40",0.13,26,1.50104635443921,0.215883238671701,0,75.9,18.1,6,0,3.90272052154195e-05,7.80544104308389e-06,0.0780544104308389
"248","hard labor","40_100",1.78,356,1.59451747615447,0.19649269329816,0,36.75,14,49.25,0,0.000567648221510991,0.000340588932906595,3.40588932906595
"249","harleston","0_10",0.99,198,1.28,0.246635757280942,1,67.8333333333333,27.5666666666667,4.6,0.333333333333333,0.0002525952,2.525952e-05,0.2525952
"250","harleston","10_20",0.02,4,1.49,0.210069553241103,1,44.5,45,10.5,2,5.8408e-06,5.8408e-07,0.0058408
"251","harleston","20_40",0.165,33,1.565,0.0494974746830584,2,53.45,34.9,11.65,0.25,5.15158875e-05,1.03031775e-05,0.103031775
"252","harleston","40_100",0.18375,36.75,1.7,0.03,3,55.775,27.2375,16.9875,0.375,6.224071875e-05,3.734443125e-05,0.3734443125
"253","helena","0_10",0.95,190,1.3509262485482,0.246635757280942,0,76.75,32.45,11.3,0,0.000256675987224158,2.56675987224158e-05,0.256675987224158
"254","helena","10_20",0.605,121,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,0.000177274380702666,1.77274380702666e-05,0.177274380702666
"255","helena","20_40",0.26,52,1.50104635443921,0.215883238671701,0,27.4,31.6,17.75,0,7.80544104308389e-05,1.56108820861678e-05,0.156108820861678
"256","helena","40_100",0.346666666666667,69.3333333333333,1.59451747615447,0.19649269329816,0,21.875,20.575,48.175,0,0.000110553211680043,6.6331927008026e-05,0.66331927008026
"257","hemphill","0_10",12.665,2533,1.3509262485482,0.246635757280942,0,48.2886660985049,31.5216808172776,14.2365984772959,2.55253239021966,0.00333455117902511,0.000333455117902511,3.33455117902511
"258","hemphill","10_20",12.665,2533,1.53,0.15556349186104,2,26.3,37.2,36.5,0,0.00387549,0.000387549,3.87549
"259","hemphill","20_40",13.91,2782,1.64,0.215883238671701,1,8.8,33.8,57.4,0,0.00456248,0.000912496,9.12496
"260","hemphill","40_100",5.26142857142857,1052.28571428571,1.45571428571429,0.11355720186425,7,35.5857142857143,35.3142857142857,29.1,0,0.00153182734693878,0.000919096408163268,9.19096408163268
"261","hiwassee","0_10",4.03333333333333,806.666666666667,1.60333333333333,0.159457413332421,6,31.3769230769231,29.2,39.4230769230769,1.46153846153846,0.00127445266666666,0.000127445266666666,1.27445266666666
"262","hiwassee","10_20",2.54,508,1.645,0.0881286937760152,4,57.1,22.525,20.375,3.25,0.00080850105,8.0850105e-05,0.80850105
"263","hiwassee","20_40",2.9,580,1.625,0.0808879295250975,8,23.7066666666667,22.0066666666667,54.2866666666667,1.13333333333333,0.000931818333333333,0.000186363666666667,1.86363666666667
"264","hiwassee","40_100",2.00055555555556,400.111111111111,1.56769230769231,0.0953199739608516,13,22.7269230769231,23.0730769230769,55.0192307692308,0.846153846153846,0.000621943601709403,0.000373166161025642,3.73166161025642
"265","hurricane","0_10",0.330526315789474,66.1052631578947,1.3509262485482,0.246635757280942,0,46.3666666666667,3.52631578947368,1.56315789473684,0,8.93033351671863e-05,8.93033351671863e-06,0.0893033351671863
"266","hurricane","10_20",0.0585714285714286,11.7142857142857,1.5096443452381,0.210069553241103,0,62.3428571428571,3.44285714285714,1.3,0,1.76844051870749e-05,1.76844051870749e-06,0.0176844051870749
"267","hurricane","20_40",0.0909090909090909,18.1818181818182,1.50104635443921,0.215883238671701,0,56.68,4.65454545454545,1.80909090909091,0,2.72917518988947e-05,5.45835037977895e-06,0.0545835037977895
"268","hurricane","40_100",0.0374418604651163,7.48837209302326,1.59451747615447,0.19649269329816,0,51.8738095238095,3.25581395348837,1.62790697674419,0,1.1940340170273e-05,7.16420410216381e-06,0.0716420410216381
"269","kingsferry","0_10",0.03,6,1.3509262485482,0.246635757280942,0,46.6,4.3,1.1,0,8.1055574912892e-06,8.1055574912892e-07,0.0081055574912892
"270","kingsferry","10_20",0.05,10,1.5096443452381,0.210069553241103,0,55.8,3.6,1.3,0,1.5096443452381e-05,1.5096443452381e-06,0.015096443452381
"271","kingsferry","20_40",0.06,12,1.50104635443921,0.215883238671701,0,32.4,5.5,1.4,0,1.80125562532705e-05,3.6025112506541e-06,0.0360251125065411
"272","kingsferry","40_100",0.028,5.6,1.59451747615447,0.19649269329816,0,67.22,4.6,2.52,0,8.92929786646503e-06,5.35757871987902e-06,0.0535757871987902
"273","kinston","0_10",6.55,1310,1.3509262485482,0.246635757280942,0,1.3,40.6,46.3,0,0.00176971338559814,0.000176971338559814,1.76971338559814
"274","kinston","10_20",8.1,1620,1.5096443452381,0.210069553241103,0,21.1,33.7,29.3,0,0.00244562383928572,0.000244562383928572,2.44562383928572
"275","kinston","20_40",7.8675,1573.5,1.50104635443921,0.215883238671701,0,44.6474010593,29.3694540148412,19.535668248824,2.4242495503916,0.00230463817491395,0.000460927634982791,4.60927634982791
"276","kinston","40_100",7.635,1527,1.59451747615447,0.19649269329816,0,41.05,34.15,32.7,0,0.00243482818608788,0.00146089691165273,14.6089691165273
"277","kolin","0_10",1.63333333333333,326.666666666667,1.435,0.0494974746830584,2,33.9333333333333,57.8666666666667,8.2,0,0.000468766666666667,4.68766666666667e-05,0.468766666666667
"278","kolin","10_20",2.495,499,1.53,0.210069553241103,1,23.1,64.6,12.3,0,0.00076347,7.6347e-05,0.76347
"279","kolin","20_40",2.30666666666667,461.333333333333,1.56,0.215883238671701,1,26.8666666666667,57.1333333333333,16,0.333333333333333,0.000717281066666667,0.000143456213333333,1.43456213333333
"280","kolin","40_100",3.14090909090909,628.181818181818,1.706,0.105261578935526,5,20.1545454545455,51.7818181818182,28.0636363636364,0.545454545454545,0.00106583266446281,0.000639499598677686,6.39499598677686
"281","lakeland","0_10",1.12157894736842,224.315789473684,1.3509262485482,0.246635757280942,0,65.7052631578947,4.18421052631579,2.32631578947368,0,0.000303034087963812,3.03034087963812e-05,0.303034087963812
"282","lakeland","10_20",0.262857142857143,52.5714285714286,1.5096443452381,0.210069553241103,0,42.3857142857143,5.55714285714286,2.45714285714286,0,7.93641598639458e-05,7.93641598639458e-06,0.0793641598639458
"283","lakeland","20_40",0.27875,55.75,1.50104635443921,0.215883238671701,0,63.5625,4.87777777777778,3.25555555555556,0,8.3683334259986e-05,1.67366668519972e-05,0.167366668519972
"284","lakeland","40_100",0.144117647058824,28.8235294117647,1.59451747615447,0.19649269329816,0,75.0088888888889,4.51333333333333,3.22888888888889,0,4.59596213715112e-05,2.75757728229067e-05,0.275757728229067
"285","latonia","0_10",2.26,452,1.51,0.246635757280942,1,58.7,36,5.3,1,0.0006756948,6.756948e-05,0.6756948
"286","latonia","10_20",2.225,445,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,0.000651959499278401,6.51959499278401e-05,0.651959499278401
"287","latonia","20_40",2.19,438,1.58,0,2,52.95,35.9,11.15,0,0.00069204,0.000138408,1.38408
"288","latonia","40_100",1.15666666666667,231.333333333333,1.65333333333333,0.0305505046330388,3,51.3666666666667,32.7333333333333,15.9,0.666666666666667,0.000379921303703703,0.000227952782222222,2.27952782222222
"289","leadvale","0_10",2.23230769230769,446.461538461538,1.3509262485482,0.246635757280942,0,23.6461538461538,63.9,12.4615384615385,0,0.000603136611274904,6.03136611274904e-05,0.603136611274904
"290","leadvale","10_20",1.21666666666667,243.333333333333,1.5096443452381,0.210069553241103,0,21.3333333333333,63.6666666666667,15,0,0.000367346790674604,3.67346790674605e-05,0.367346790674605
"291","leadvale","20_40",1.3275,265.5,1.50104635443921,0.215883238671701,0,15.575,62.75,21.6833333333333,0,0.00039852780710361,7.97055614207221e-05,0.797055614207221
"292","leadvale","40_100",0.892068965517241,178.413793103448,1.59451747615447,0.19649269329816,0,16.4655172413793,55.3344827586207,28.2034482758621,0,0.000284483911090456,0.000170690346654274,1.70690346654274
"293","leefield","0_10",0.768333333333333,153.666666666667,1.3509262485482,0.246635757280942,0,38.7666666666667,8.31666666666667,5.63333333333333,0,0.000207592333526907,2.07592333526907e-05,0.207592333526907
"294","leefield","10_20",2.27,454,1.5096443452381,0.210069553241103,0,56.58,7.98,5.02,0,0.000685378532738098,6.85378532738097e-05,0.685378532738097
"295","leefield","20_40",0.18,36,1.50104635443921,0.215883238671701,0,33.8571428571429,10.7875,5.25,0,5.40376687598116e-05,1.08075337519623e-05,0.108075337519623
"296","leefield","40_100",0.316111111111111,63.2222222222222,1.59451747615447,0.19649269329816,0,52.0571428571429,8.46111111111111,11.4777777777778,0,0.000100808938214655,6.04853629287929e-05,0.604853629287929
"297","lenoir","0_10",12.5233333333333,2504.66666666667,1.41,0,2,14.0333333333333,52.6333333333333,33.3333333333333,0,0.00353158,0.000353158,3.53158
"298","lenoir","10_20",20.57,4114,1.61,0.210069553241103,1,6,45.2,48.8,0,0.00662354,0.000662354,6.62354
"299","lenoir","20_40",8.625,1725,1.47,0.215883238671701,1,16.5,48.55,34.95,0,0.00253575,0.00050715,5.0715
"300","lenoir","40_100",8.73142857142857,1746.28571428571,1.486,0.0702139587261679,5,7.74285714285714,46.4714285714286,45.7857142857143,0,0.00259498057142857,0.00155698834285714,15.5698834285714
"301","leon","0_10",0.92875,185.75,1.05,0.29698484809835,2,50.95,8.12916666666667,1.325,0,0.0001950375,1.950375e-05,0.1950375
"302","leon","10_20",0.12625,25.25,1.5096443452381,0.210069553241103,0,68.85,4.9125,0.6125,0,3.8118519717262e-05,3.8118519717262e-06,0.038118519717262
"303","leon","20_40",0.0717857142857143,14.3571428571429,1.47666666666667,0.21594752448994,3,64.9035714285714,3.72142857142857,1.00357142857143,0,2.12007142857143e-05,4.24014285714287e-06,0.0424014285714287
"304","leon","40_100",0.0530864197530864,10.6172839506173,1.45,0.321403173599764,3,64.0475,4.40740740740741,2.3,0,1.53950617283951e-05,9.23703703703704e-06,0.0923703703703704
"305","lexington","0_10",3.498,699.6,1.3509262485482,0.246635757280942,0,19.16,67.86,12.98,0,0.000945108003484321,9.45108003484321e-05,0.945108003484321
"306","lexington","10_20",5.5,1100,1.5096443452381,0.210069553241103,0,6.45,65.45,28.1,0,0.00166060877976191,0.000166060877976191,1.66060877976191
"307","lexington","20_40",3.755,751,1.50104635443921,0.215883238671701,0,7.825,59.825,32.35,0,0.00112728581218385,0.000225457162436769,2.25457162436769
"308","lexington","40_100",2.10090909090909,420.181818181818,1.59451747615447,0.19649269329816,0,24.5272727272727,52.9818181818182,22.4909090909091,0,0.000669987252253269,0.000401992351351962,4.01992351351961
"309","lily","0_10",6.37326086956522,1274.65217391304,1.39333333333333,0.300222139978605,3,43.6695652173913,43.9326086956522,11.1130434782609,1.1304347826087,0.00175593866691871,0.000175593866691871,1.75593866691871
"310","lily","10_20",1.66738095238095,333.47619047619,1.35833333333333,0.128127540625217,6,43.1093023255814,44.2767441860465,12.6186046511628,2.23255813953488,0.000442858966039128,4.42858966039128e-05,0.442858966039128
"311","lily","20_40",1.926875,385.375,1.55875,0.122408858222878,8,41.4625,39.3395833333333,19.1958333333333,1.6875,0.000590566413378906,0.000118113282675781,1.18113282675781
"312","lily","40_100",1.43538461538462,287.076923076923,1.65714285714286,0.112552795914326,14,51.4365384615385,28.2048076923077,20.3586538461538,1.27884615384615,0.000469643650042266,0.00028178619002536,2.8178619002536
"313","lloyd","0_10",2.9975,599.5,1.415,0.558614357137373,2,58.725,20.675,20.6,7.25,0.00078679129375,7.8679129375e-05,0.78679129375
"314","lloyd","10_20",2.32,464,1.51,0.210069553241103,1,50.65,24.05,25.3,11,0.0006235696,6.235696e-05,0.6235696
"315","lloyd","20_40",2.43571428571429,487.142857142857,1.57,0.254558441227157,2,35.6,20.6571428571429,43.7428571428571,2.42857142857143,0.000746240224489796,0.000149248044897959,1.49248044897959
"316","lloyd","40_100",1.4065,281.3,1.558,0.228516957795259,5,33.81,23.39,42.8,1.7,0.0004308148882,0.00025848893292,2.5848893292
"317","louisburg","0_10",0.68,136,1.3509262485482,0.246635757280942,0,65.2,27.8,7,0,0.000183725969802555,1.83725969802555e-05,0.183725969802555
"318","louisburg","10_20",0.435,87,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,0.000127461744802744,1.27461744802744e-05,0.127461744802743
"319","louisburg","20_40",0.19,38,1.50104635443921,0.215883238671701,0,60.2,30.9,8.9,0,5.703976146869e-05,1.1407952293738e-05,0.11407952293738
"320","louisburg","40_100",0.263333333333333,52.6666666666667,1.59451747615447,0.19649269329816,0,62.4,24.6333333333333,12.9666666666667,0,8.39779204108021e-05,5.03867522464812e-05,0.503867522464812
"321","lucy","0_10",1.89428571428571,378.857142857143,1.3509262485482,0.246635757280942,0,71.9,7.88571428571429,4.21428571428571,1.85714285714286,0.000502303051930598,5.02303051930598e-05,0.502303051930598
"322","lucy","10_20",1.485,297,1.58,0.210069553241103,1,73.3,5.65,5.45,0,0.00046926,4.6926e-05,0.46926
"323","lucy","20_40",0.414285714285714,82.8571428571429,1.50104635443921,0.215883238671701,0,59.0428571428571,8.75714285714286,6.37142857142857,0.142857142857143,0.000124194737350356,2.48389474700712e-05,0.248389474700712
"324","lucy","40_100",0.743636363636364,148.727272727273,1.616,0.0512835256198323,5,61.7863636363636,7.00909090909091,13.7954545454545,0.0454545454545455,0.000240234025785124,0.000144140415471074,1.44140415471074
"325","lynchburg","0_10",1.176,235.2,1.33,0.29698484809835,2,52.36,27.4,10.38,0,0.000312816,3.12816e-05,0.312816
"326","lynchburg","10_20",0.514,102.8,1.7,0.0565685424949239,2,74.02,21.9,7.8,0,0.00017476,1.7476e-05,0.17476
"327","lynchburg","20_40",0.183,36.6,1.71,0.0989949493661167,2,56.32,18.9,9.27,0,6.2586e-05,1.25172e-05,0.125172
"328","lynchburg","40_100",0.232941176470588,46.5882352941176,1.816,0.0931665175908169,5,61.5529411764706,16.3294117647059,17.8058823529412,0,8.46042352941177e-05,5.07625411764706e-05,0.507625411764706
"329","madison","0_10",5.106,1021.2,1.35,0.306104557300279,3,59.84,19.96,20.2,4.4,0.00131796072,0.000131796072,1.31796072
"330","madison","10_20",1.45166666666667,290.333333333333,1.765,0.0212132034355964,2,49.45,21.5666666666667,28.9833333333333,4.5,0.000489378608333333,4.89378608333333e-05,0.489378608333333
"331","madison","20_40",0.978333333333333,195.666666666667,1.47666666666667,0.0929157324317756,3,37.65,18.1333333333333,44.2166666666667,0.833333333333333,0.000286526657407408,5.73053314814816e-05,0.573053314814816
