"","soil_name","horizon","c_per","bulk_density","bulk_density_sd","n","sand","silt","clay","frag","c_g_cm3","c_Mg_horizon","c_Mg_ha"
"64","betis","40_100",0.055,1.72,0.19649269329816,1,86.76,9.2,4.04,0,0.000946,0.0005676,5.676
"65","bibb","0_10",4.47333333333333,1.3509262485482,0.246635757280942,0,70.375,21.9,7.725,0,0.0604314341850561,0.00604314341850561,60.4314341850561
"66","bibb","10_20",3.07,1.5096443452381,0.210069553241103,0,48.3,37.55,14.05,0,0.0463460813988097,0.00463460813988097,46.3460813988097
"67","bibb","20_40",1.66666666666667,1.14,0.215883238671701,1,61.52,27.56,10.88,0,0.019,0.0038,38
"68","bibb","40_100",1.00666666666667,1.38,0.127279220613579,2,76.28,15.69,7.99,0.2,0.013864216,0.0083185296,83.185296
"69","blanton","0_10",1.64,1.45,0.246635757280942,1,54.0944444444444,6.24736842105263,2.58947368421053,0,0.02378,0.002378,23.78
"70","blanton","10_20",0.62,1.5096443452381,0.210069553241103,0,64.475,8.375,2.9875,0,0.00935979494047622,0.000935979494047622,9.35979494047622
"71","blanton","20_40",0.27,1.50104635443921,0.215883238671701,0,51.1769230769231,7.76428571428571,3.35714285714286,0,0.00405282515698587,0.000810565031397174,8.10565031397174
"72","blanton","40_100",0.216,1.57,0.0264575131106459,3,58.4387755102041,6.66734693877551,2.73877551020408,0,0.0033912,0.00203472,20.3472
"73","bonneau","0_10",4.084,1.66,0.246635757280942,1,76.54,11.3454545454545,4.59090909090909,1.81818181818182,0.0665617745454545,0.00665617745454546,66.5617745454546
"74","bonneau","10_20",0.6,1.81,0.210069553241103,1,75.9833333333333,8.43333333333333,2.73333333333333,4.16666666666667,0.0104075,0.00104075,10.4075
"75","bonneau","20_40",0.426,1.50104635443921,0.215883238671701,0,65.4692307692308,11.6076923076923,6.16923076923077,1.46153846153846,0.00630100001458157,0.00126020000291631,12.6020000291631
"76","bonneau","40_100",0.182173913043478,1.64,0.0299999999999999,3,55.8648148148148,9.37592592592593,18.2851851851852,1.18518518518519,0.00295224296296296,0.00177134577777778,17.7134577777778
"77","boulogne","0_10",NA,1.3509262485482,0.246635757280942,0,59.3333333333333,4.66666666666667,1.86666666666667,0,NA,NA,NA
"78","boulogne","10_20",NA,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,NA,NA,NA
"79","boulogne","20_40",NA,1.50104635443921,0.215883238671701,0,33.675,5.22,2.54,0,NA,NA,NA
"80","boulogne","40_100",NA,1.59451747615447,0.19649269329816,0,67.5444444444445,4.33,2.65,0,NA,NA,NA
"81","bude","0_10",NA,1.54,0.127279220613579,2,24.4,65.55,10.05,0,NA,NA,NA
"82","bude","10_20",NA,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,NA,NA,NA
"83","bude","20_40",NA,1.50104635443921,0.215883238671701,0,16.15,64.55,19.3,0,NA,NA,NA
"84","bude","40_100",NA,1.675,0.124766448481419,4,14.8888888888889,61.2222222222222,23.8888888888889,0,NA,NA,NA
"85","burton","0_10",20.215,0.7225,0.12737739202857,4,55.0444444444444,29.3111111111111,20.5125,11.7777777777778,0.128851533055556,0.0128851533055556,128.851533055556
"86","burton","10_20",7.16,0.935,0.275771644662753,2,55.35,28.125,16.525,5.25,0.063431335,0.0063431335,63.431335
"87","burton","20_40",1.72,1.046,0.114367827643966,5,54.7625,30.6875,14.55,15.75,0.015157586,0.0030315172,30.315172
"88","burton","40_100",0.563333333333333,1.27166666666667,0.0847152091815081,6,56.1636363636364,30.5181818181818,13.3181818181818,10.7272727272727,0.00639525020202022,0.00383715012121213,38.3715012121213
"89","caddo","0_10",NA,1.465,0.0494974746830584,2,24.4285714285714,69.4571428571429,6.11428571428571,0.714285714285714,NA,NA,NA
"90","caddo","10_20",NA,1.6,0.210069553241103,1,19.1,69.575,11.325,0.5,NA,NA,NA
"91","caddo","20_40",NA,1.685,0.0212132034355964,2,21.4,66.675,11.925,0.25,NA,NA,NA
"92","caddo","40_100",NA,1.7075,0.0713559154286921,4,18.26875,63.74375,17.9875,0.3125,NA,NA,NA
"93","cahaba","0_10",2.60666666666667,1.4,0.0556776436283002,3,51.35,34.175,14.4666666666667,0,0.0364933333333333,0.00364933333333333,36.4933333333333
"94","cahaba","10_20",1.51,1.37,0.210069553241103,1,51.3,31.5,17.2,0,0.020687,0.0020687,20.687
"95","cahaba","20_40",0.853333333333333,1.47333333333333,0.0757187779440037,3,47.9466666666667,32.9,19.14,0,0.0125724444444444,0.00251448888888888,25.1448888888888
"96","cahaba","40_100",0.42,1.526,0.0439317652729776,5,46.1545454545455,28.3606060606061,25.469696969697,0,0.0064092,0.00384552,38.4552
"97","carnasaw","0_10",NA,1.5,0.325269119345812,2,27.6,61.4,10.975,8.25,NA,NA,NA
"98","carnasaw","10_20",NA,1.59,0.0565685424949237,2,29.775,56.975,14.3,9.75,NA,NA,NA
"99","carnasaw","20_40",NA,1.43333333333333,0.155349069303081,3,11.4333333333333,36.4666666666667,52.0666666666667,4.66666666666667,NA,NA,NA
"100","carnasaw","40_100",NA,1.55142857142857,0.110064915910047,7,15.6923076923077,33.7153846153846,51.8769230769231,5.61538461538461,NA,NA,NA
"101","cartecay","0_10",NA,1.3509262485482,0.246635757280942,0,53.1,26,20.9,0,NA,NA,NA
"102","cartecay","10_20",NA,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,NA,NA,NA
"103","cartecay","20_40",NA,1.50104635443921,0.215883238671701,0,71.2,16.3,12.5,0,NA,NA,NA
"104","cartecay","40_100",NA,1.59451747615447,0.19649269329816,0,69,18.8,12.2,0,NA,NA,NA
"105","cashiers","0_10",NA,1.3509262485482,0.246635757280942,0,54.6,25.6,19.8,8,NA,NA,NA
"106","cashiers","10_20",NA,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,NA,NA,NA
"107","cashiers","20_40",NA,1.04,0.215883238671701,1,59.3,23,17.7,9,NA,NA,NA
"108","cashiers","40_100",NA,1.31,0.0989949493661166,2,66.4,18.5,15.1,7.5,NA,NA,NA
"109","cataula","0_10",1.59,1.39,0.246635757280942,1,66.2,18.5,15.3,4,0.02121696,0.002121696,21.21696
"110","cataula","10_20",0.63,1.72,0.210069553241103,1,68,18,14,11,0.00964404,0.000964404,9.64404
"111","cataula","20_40",0.43,1.51,0.215883238671701,1,36.7,13.5,49.8,4,0.00623328,0.001246656,12.46656
"112","cataula","40_100",0.16,1.505,0.120208152801713,2,32.0333333333333,15.6,52.3666666666667,2.66666666666667,0.00234378666666667,0.001406272,14.06272
"113","cecil","0_10",2.46451612903226,1.58571428571429,0.13226956602045,7,58.4710526315789,21.9894736842105,21.9684210526316,6.13157894736842,0.0366839519767161,0.00366839519767161,36.6839519767161
"114","cecil","10_20",0.823529411764706,1.64666666666667,0.102143689640297,3,53.74,20.095,29.655,5.6,0.0128013803921569,0.00128013803921569,12.8013803921569
"115","cecil","20_40",0.5375,1.59083333333333,0.124568953766275,12,46.504347826087,20.4652173913043,36.6217391304348,5.21739130434783,0.00810460416666665,0.00162092083333333,16.2092083333333
"116","cecil","40_100",0.192352941176471,1.498,0.097689087900015,20,35.9277777777778,21.0986111111111,42.8472222222222,2.30555555555556,0.00281501369607843,0.00168900821764706,16.8900821764706
"117","chandler","0_10",0.44,1.3509262485482,0.246635757280942,0,40.35,22.05,29.3,22,0.00463637888501742,0.000463637888501742,4.63637888501742
"118","chandler","10_20",0.44,1.62,0.210069553241103,1,65,22,13,47,0.00377784,0.000377784,3.77784
"119","chandler","20_40",0.44,1.50104635443921,0.215883238671701,0,44.2,18.4,37.4,10,0.00594414356357927,0.00118882871271585,11.8882871271585
"120","chandler","40_100",0.36,2.07666666666667,0.271538824725551,3,80.75,10.1,9.15,21.75,0.00584997000000001,0.00350998200000001,35.0998200000001
"121","chestnut","0_10",39.03,1.3509262485482,0.246635757280942,0,34.7,48.6,14.6333333333333,3,0.511448519364112,0.0511448519364112,511.448519364112
"122","chestnut","10_20",NA,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,NA,NA,NA
"123","chestnut","20_40",NA,1.13,0.215883238671701,1,42.05,37.05,20.9,10,NA,NA,NA
"124","chestnut","40_100",NA,1.45,0.0989949493661167,2,65,29.3,5.7,1.66666666666667,NA,NA,NA
"125","chewacla","0_10",5.038,1.355,0.190918830920368,2,13.0714285714286,48.3571428571429,38.5714285714286,1.28571428571429,0.0673872084285714,0.00673872084285714,67.3872084285714
"126","chewacla","10_20",1.065,1.5096443452381,0.210069553241103,0,12.45,41,46.55,0.5,0.0159973237154018,0.00159973237154018,15.9973237154018
"127","chewacla","20_40",0.906666666666667,1.48,0.0692820323027551,3,11.45,48.925,39.625,3.5,0.0129490133333333,0.00258980266666667,25.8980266666667
"128","chewacla","40_100",0.652,1.53333333333333,0.118462370959446,3,15.65,46.3285714285714,38.0214285714286,0.5,0.00994734666666665,0.00596840799999999,59.6840799999999
"129","clarksville","0_10",5.34,1.3509262485482,0.246635757280942,0,26.5863905325444,63.2307692307692,10.1786982248521,0.93491124260355,0.0714650217349442,0.00714650217349443,71.4650217349443
"130","clarksville","10_20",0.935,1.5096443452381,0.210069553241103,0,24.1833333333333,65.2088235294118,10.6098039215686,0.235294117647059,0.014081962452381,0.0014081962452381,14.081962452381
"131","clarksville","20_40",0.646666666666667,1.50104635443921,0.215883238671701,0,24.6770491803279,62.575956284153,12.7448087431694,1.2568306010929,0.00958476881456285,0.00191695376291257,19.1695376291257
"132","clarksville","40_100",0.2,2.04,0.0916515138991169,3,26.1935546875,46.393359375,27.41328125,1.05078125,0.004037128125,0.002422276875,24.22276875
"133","clebit","0_10",NA,1.48,0.246635757280942,1,57.1,28.5,14.4,10,NA,NA,NA
"134","clebit","10_20",NA,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,NA,NA,NA
"135","clebit","20_40",NA,1.51,0.215883238671701,1,56.5,30,13.5,14,NA,NA,NA
"136","clebit","40_100",NA,1.59451747615447,0.19649269329816,0,47.1527031434407,24.7802985973975,23.2730709428291,3.29052854268621,NA,NA,NA
"137","clifton","0_10",3.4125,1.29857142857143,0.108386433872598,7,36.05,35.75,28.2,11.375,0.0392730609375,0.00392730609375001,39.2730609375001
"138","clifton","10_20",2.02958333333333,1.53,0.0916515138991168,3,27.4666666666667,37.0666666666667,35.4666666666667,2,0.0304315725,0.00304315725,30.4315725
"139","clifton","20_40",0.646666666666667,1.47166666666667,0.0820771994324043,6,28.0125,31.425,40.5625,5.75,0.00896956305555558,0.00179391261111112,17.9391261111112
"140","clifton","40_100",0.2775,1.3935,0.106389304963076,20,38.1909090909091,27.1363636363636,34.6727272727273,5.45454545454545,0.00365603727272727,0.00219362236363636,21.9362236363636
"141","congaree","0_10",NA,1.3509262485482,0.246635757280942,0,48.2886660985049,31.5216808172776,14.2365984772959,2.55253239021966,NA,NA,NA
"142","congaree","10_20",NA,1.5096443452381,0.210069553241103,0,53.2,29,17.8,0,NA,NA,NA
"143","congaree","20_40",NA,1.50104635443921,0.215883238671701,0,44.6474010593,29.3694540148412,19.535668248824,2.4242495503916,NA,NA,NA
"144","congaree","40_100",NA,1.59451747615447,0.19649269329816,0,43.05,35.725,21.225,0,NA,NA,NA
"145","cowarts","0_10",1.716,1.525,0.088881944173156,4,73.7916666666667,9.60833333333333,8.75,3.83333333333333,0.025165855,0.0025165855,25.165855
"146","cowarts","10_20",0.385,1.65,0.0282842712474619,2,79.2,10.26,10.54,3.4,0.006136515,0.0006136515,6.136515
"147","cowarts","20_40",0.52375,1.66333333333333,0.091796877216312,6,65.7857142857143,8.22857142857143,23.6357142857143,5.42857142857143,0.00823878702380951,0.0016477574047619,16.477574047619
"148","cowarts","40_100",0.137,1.70055555555556,0.108653373420044,18,61.2027777777778,6.44864864864865,31.6567567567568,2.75675675675676,0.00226553526426427,0.00135932115855856,13.5932115855856
"149","cowee","0_10",2.21,1.33,0.246635757280942,1,67.2,20.6,12.2,20,0.0235144,0.00235144,23.5144
"150","cowee","10_20",1.38,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,0.0202180698652628,0.00202180698652628,20.2180698652628
"151","cowee","20_40",0.55,1.64,0.215883238671701,1,62.8,18.6,18.6,17,0.0074866,0.00149732,14.9732
"152","cowee","40_100",0.2,1.83,0.395979797464466,2,78.9666666666667,9.6,11.4333333333333,18.3333333333333,0.002989,0.0017934,17.934
"153","craggey","0_10",21.4,0.76,0.10816653826392,3,60.075,33.2,23.625,6.75,0.1516618,0.01516618,151.6618
"154","craggey","10_20",6.16,1.04,0.210069553241103,1,71.85,20.6,7.55,21,0.05061056,0.005061056,50.61056
"155","craggey","20_40",4.8,0.97,0.215883238671701,1,79.6666666666667,16.9,3.43333333333333,20.3333333333333,0.0370928,0.00741856,74.1856
"156","craggey","40_100",3.87,1.59451747615447,0.19649269329816,0,68.1,23.5,8.4,20,0.0493662610617424,0.0296197566370454,296.197566370454
"157","craven","0_10",NA,1.45,0.014142135623731,2,23.3,67.2,9.5,0,NA,NA,NA
"158","craven","10_20",NA,1.62,0.210069553241103,1,25.9,63.9,10.2,0,NA,NA,NA
"159","craven","20_40",NA,1.58333333333333,0.153079500042734,3,15.0666666666667,57.7666666666667,27.1666666666667,0,NA,NA,NA
"160","craven","40_100",NA,1.588,0.0402492235949962,5,15.24,38.26,46.5,0,NA,NA,NA
"161","cullasaja","0_10",5.44,0.925,0.0353553390593273,2,58.7,29,12.3,57,0.0216376,0.00216376,21.6376
"162","cullasaja","10_20",4.61,0.84,0.210069553241103,1,55.3,23.7,21,51,0.01897476,0.001897476,18.97476
"163","cullasaja","20_40",3.78,1.32666666666667,0.319426569548204,3,58.0666666666667,28.8,13.1333333333333,46.6666666666667,0.0267456,0.00534912000000001,53.4912000000001
"164","cullasaja","40_100",0.873333333333333,1.54666666666667,0.185022521151706,3,63.9428571428571,23.8571428571429,12.2,58.8571428571429,0.00555739428571429,0.00333443657142858,33.3443657142858
"165","davidson","0_10",2.90666666666667,1.59,0.12,3,47.1571428571429,23.3,29.5428571428571,1,0.04575384,0.004575384,45.75384
"166","davidson","10_20",1.28,1.5096443452381,0.210069553241103,0,30.9333333333333,34.0333333333333,30.7,1.33333333333333,0.0190658016507937,0.00190658016507937,19.0658016507937
"167","davidson","20_40",0.79,1.5725,0.0206155281280883,4,40.1,20.9666666666667,38.9333333333333,0.666666666666667,0.0123399316666667,0.00246798633333333,24.6798633333333
"168","davidson","40_100",0.225,1.57666666666667,0.104626319187223,6,27.2,16.3357142857143,56.4642857142857,0.785714285714286,0.00351962678571429,0.00211177607142858,21.1177607142858
"169","dorovan","0_10",NA,1.3509262485482,0.246635757280942,0,48.2886660985049,31.5216808172776,14.2365984772959,2.55253239021966,NA,NA,NA
"170","dorovan","10_20",NA,1.5096443452381,0.210069553241103,0,21,0.1,17.9,0,NA,NA,NA
"171","dorovan","20_40",NA,1.50104635443921,0.215883238671701,0,44.6474010593,29.3694540148412,19.535668248824,2.4242495503916,NA,NA,NA
"172","dorovan","40_100",NA,1.59451747615447,0.19649269329816,0,65.3,0.8,22.2,0,NA,NA,NA
"173","dothan","0_10",7.16666666666667,1.405,0.346482322781408,2,74.3809523809524,14.13125,7.63125,1.8125,0.0988666302083333,0.00988666302083334,98.8666302083333
"174","dothan","10_20",1.23962962962963,1.65666666666667,0.124525767079214,6,78.5595238095238,13.047619047619,7.08095238095238,2.19047619047619,0.0200866830452675,0.00200866830452675,20.0866830452675
"175","dothan","20_40",0.452894736842105,1.778,0.0834865258589673,5,66.6610169491525,13.3305084745763,15.0779661016949,2.91525423728814,0.00781771849420161,0.00156354369884032,15.6354369884032
"176","dothan","40_100",0.214473684210526,1.636,0.068677992593455,25,55.375,12.6240740740741,27.6231481481481,3.31481481481481,0.00339247960038986,0.00203548776023392,20.3548776023392
"177","duplin","0_10",NA,1.3509262485482,0.246635757280942,0,37.2,23.2,9.4,0,NA,NA,NA
"178","duplin","10_20",NA,1.5096443452381,0.210069553241103,0,7.3,17.8,12,0,NA,NA,NA
"179","duplin","20_40",NA,1.50104635443921,0.215883238671701,0,52.9333333333333,21.7666666666667,24.9333333333333,0,NA,NA,NA
"180","duplin","40_100",NA,1.59451747615447,0.19649269329816,0,38.5,18.2857142857143,49.5714285714286,0,NA,NA,NA
"181","edneyville","0_10",6.05,0.82,0.246635757280942,1,32.7,38.7,28.6,5,0.0471295,0.00471295,47.1295
"182","edneyville","10_20",0.65,1.19,0.210069553241103,1,36.5,34.2,29.3,2,0.0075803,0.00075803,7.5803
"183","edneyville","20_40",0.384,1.50104635443921,0.215883238671701,0,44.6474010593,29.3694540148412,19.535668248824,2.4242495503916,0.00562428382057171,0.00112485676411434,11.2485676411434
"184","edneyville","40_100",0.118,1.075,0.0493288286231624,4,66.5,24.24,9.26,0.6,0.001260889,0.0007565334,7.565334
"185","enon","0_10",NA,1.07,0.246635757280942,1,60.1,29.95,9.95,27.5,NA,NA,NA
"186","enon","10_20",NA,1.48,0.210069553241103,1,46.3,40.6,13.1,29,NA,NA,NA
"187","enon","20_40",NA,1.52,0.215883238671701,1,30.75,19.9,49.35,8,NA,NA,NA
"188","enon","40_100",0.56,1.76333333333333,0.0873689494805411,3,32.3857142857143,17.5285714285714,50.0857142857143,2.57142857142857,0.00962074666666665,0.00577244799999999,57.7244799999999
"189","escambia","0_10",NA,1.3509262485482,0.246635757280942,0,60.7333333333333,29.2666666666667,7.6,0,NA,NA,NA
"190","escambia","10_20",NA,1.33,0.210069553241103,1,48.525,31.9,6.7,0.5,NA,NA,NA
"191","escambia","20_40",NA,1.7,0.215883238671701,1,49.56,29.92,9.44,0.6,NA,NA,NA
"192","escambia","40_100",NA,1.78,0.0282842712474619,2,57.0076923076923,29.0076923076923,15.3538461538462,0.615384615384615,NA,NA,NA
"193","estate","0_10",1.94,1.3509262485482,0.246635757280942,0,45.975,45.375,8.65,0,0.0262079692218351,0.00262079692218351,26.2079692218351
"194","estate","10_20",0.83,1.64,0.210069553241103,1,37.175,47.8,15.025,0,0.013612,0.0013612,13.612
"195","estate","20_40",0.38,1.50104635443921,0.215883238671701,0,23.96,49.14,26.9,0,0.005703976146869,0.0011407952293738,11.407952293738
"196","estate","40_100",0.486666666666667,1.74,0.19649269329816,1,29.3923076923077,30,40.6076923076923,0,0.008468,0.0050808,50.808
"197","esto","0_10",NA,1.3509262485482,0.246635757280942,0,57.84,13.68,11.89,0,NA,NA,NA
"198","esto","10_20",NA,1.5096443452381,0.210069553241103,0,38.78,18.04,21.58,0,NA,NA,NA
"199","esto","20_40",NA,1.50104635443921,0.215883238671701,0,38.5363636363636,13.2272727272727,39.6,0,NA,NA,NA
"200","esto","40_100",NA,1.59451747615447,0.19649269329816,0,44.1565217391304,8.68695652173913,53.5130434782609,0,NA,NA,NA
"201","evard","0_10",NA,1.3509262485482,0.246635757280942,0,49.9,28.7,21.4,6,NA,NA,NA
