"","soil_name","horizon","k_mqevL","k_ppm","bulk_density","bulk_density_sd","n","sand","silt","clay","frag","k_g_cm3","k_Mg_horizon","k_Mg_ha"
"164","cullasaja","40_100",0.185714285714286,72.4285714285714,1.54666666666667,0.185022521151706,3,63.9428571428571,23.8571428571429,12.2,58.8571428571429,4.60894040816327e-05,2.76536424489796e-05,0.276536424489796
"165","davidson","0_10",0.415714285714286,162.128571428571,1.59,0.12,3,47.1571428571429,23.3,29.5428571428571,1,0.000255206584285714,2.55206584285714e-05,0.255206584285714
"166","davidson","10_20",0.38,148.2,1.5096443452381,0.210069553241103,0,30.9333333333333,34.0333333333333,30.7,1.33333333333333,0.000220746234738096,2.20746234738096e-05,0.220746234738096
"167","davidson","20_40",0.153333333333333,59.8,1.5725,0.0206155281280883,4,40.1,20.9666666666667,38.9333333333333,0.666666666666667,9.34085966666667e-05,1.86817193333333e-05,0.186817193333333
"168","davidson","40_100",0.147142857142857,57.3857142857143,1.57666666666667,0.104626319187223,6,27.2,16.3357142857143,56.4642857142857,0.785714285714286,8.97672431632655e-05,5.38603458979593e-05,0.538603458979593
"169","dorovan","0_10",0.1,39,1.3509262485482,0.246635757280942,0,48.2886660985049,31.5216808172776,14.2365984772959,2.55253239021966,5.13412933209551e-05,5.13412933209551e-06,0.0513412933209551
"170","dorovan","10_20",0.1,39,1.5096443452381,0.210069553241103,0,21,0.1,17.9,0,5.88761294642859e-05,5.88761294642859e-06,0.0588761294642859
"171","dorovan","20_40",0.065,25.35,1.50104635443921,0.215883238671701,0,44.6474010593,29.3694540148412,19.535668248824,2.4242495503916,3.71290611592429e-05,7.42581223184858e-06,0.0742581223184858
"172","dorovan","40_100",0.03,11.7,1.59451747615447,0.19649269329816,0,65.3,0.8,22.2,0,1.86558544710073e-05,1.11935126826044e-05,0.111935126826044
"173","dothan","0_10",0.338965517241379,132.196551724138,1.405,0.346482322781408,2,74.3809523809524,14.13125,7.63125,1.8125,0.000182369687359914,1.82369687359914e-05,0.182369687359914
"174","dothan","10_20",0.199756097560976,77.9048780487805,1.65666666666667,0.124525767079214,6,78.5595238095238,13.047619047619,7.08095238095238,2.19047619047619,0.000126235333170732,1.26235333170732e-05,0.126235333170732
"175","dothan","20_40",0.177719298245614,69.3105263157895,1.778,0.0834865258589673,5,66.6610169491525,13.3305084745763,15.0779661016949,2.91525423728814,0.000119641528007136,2.39283056014273e-05,0.239283056014273
"176","dothan","40_100",0.126489361702128,49.3308510638298,1.636,0.068677992593455,25,55.375,12.6240740740741,27.6231481481481,3.31481481481481,7.80300420165485e-05,4.68180252099291e-05,0.468180252099291
"177","duplin","0_10",0.065,25.35,1.3509262485482,0.246635757280942,0,37.2,23.2,9.4,0,3.42459804006969e-05,3.42459804006969e-06,0.0342459804006969
"178","duplin","10_20",0.28,109.2,1.5096443452381,0.210069553241103,0,7.3,17.8,12,0,0.000164853162500001,1.64853162500001e-05,0.164853162500001
"179","duplin","20_40",0.13,50.7,1.50104635443921,0.215883238671701,0,52.9333333333333,21.7666666666667,24.9333333333333,0,7.6103050170068e-05,1.52206100340136e-05,0.152206100340136
"180","duplin","40_100",0.165714285714286,64.6285714285714,1.59451747615447,0.19649269329816,0,38.5,18.2857142857143,49.5714285714286,0,0.000103051386601755,6.18308319610528e-05,0.618308319610528
"181","edneyville","0_10",0.39,152.1,0.82,0.246635757280942,1,32.7,38.7,28.6,5,0.0001184859,1.184859e-05,0.1184859
"182","edneyville","10_20",0.26,101.4,1.19,0.210069553241103,1,36.5,34.2,29.3,2,0.00011825268,1.1825268e-05,0.11825268
"183","edneyville","20_40",0.307,119.73,1.50104635443921,0.215883238671701,0,44.6474010593,29.3694540148412,19.535668248824,2.4242495503916,0.000175363411936732,3.50726823873464e-05,0.350726823873464
"184","edneyville","40_100",0.354,138.06,1.075,0.0493288286231624,4,66.5,24.24,9.26,0.6,0.000147524013,8.85144078e-05,0.885144078
"185","enon","0_10",0.145,56.55,1.07,0.246635757280942,1,60.1,29.95,9.95,27.5,4.38686625e-05,4.38686625e-06,0.0438686625
"186","enon","10_20",0.1,39,1.48,0.210069553241103,1,46.3,40.6,13.1,29,4.09812e-05,4.09812e-06,0.0409812
"187","enon","20_40",0.2,78,1.52,0.215883238671701,1,30.75,19.9,49.35,8,0.0001090752,2.181504e-05,0.2181504
"188","enon","40_100",0.167142857142857,65.1857142857143,1.76333333333333,0.0873689494805411,3,32.3857142857143,17.5285714285714,50.0857142857143,2.57142857142857,0.00011198843632653,6.71930617959182e-05,0.671930617959182
"189","escambia","0_10",0.03,11.7,1.3509262485482,0.246635757280942,0,60.7333333333333,29.2666666666667,7.6,0,1.58058371080139e-05,1.58058371080139e-06,0.0158058371080139
"190","escambia","10_20",0.0575,22.425,1.33,0.210069553241103,1,48.525,31.9,6.7,0.5,2.967612375e-05,2.967612375e-06,0.02967612375
"191","escambia","20_40",0.0366666666666667,14.3,1.7,0.215883238671701,1,49.56,29.92,9.44,0.6,2.416414e-05,4.832828e-06,0.04832828
"192","escambia","40_100",0.065,25.35,1.78,0.0282842712474619,2,57.0076923076923,29.0076923076923,15.3538461538462,0.615384615384615,4.484532e-05,2.6907192e-05,0.26907192
"193","estate","0_10",0.325,126.75,1.3509262485482,0.246635757280942,0,45.975,45.375,8.65,0,0.000171229902003484,1.71229902003484e-05,0.171229902003484
"194","estate","10_20",0.175,68.25,1.64,0.210069553241103,1,37.175,47.8,15.025,0,0.00011193,1.1193e-05,0.11193
"195","estate","20_40",0.36,140.4,1.50104635443921,0.215883238671701,0,23.96,49.14,26.9,0,0.000210746908163265,4.2149381632653e-05,0.42149381632653
"196","estate","40_100",0.323076923076923,126,1.74,0.19649269329816,1,29.3923076923077,30,40.6076923076923,0,0.00021924,0.000131544,1.31544
"197","esto","0_10",0.152857142857143,59.6142857142857,1.3509262485482,0.246635757280942,0,57.84,13.68,11.89,0,8.05345033598806e-05,8.05345033598806e-06,0.0805345033598806
"198","esto","10_20",0.136666666666667,53.3,1.5096443452381,0.210069553241103,0,38.78,18.04,21.58,0,8.04640436011907e-05,8.04640436011907e-06,0.0804640436011907
"199","esto","20_40",0.105,40.95,1.50104635443921,0.215883238671701,0,38.5363636363636,13.2272727272727,39.6,0,6.14678482142856e-05,1.22935696428571e-05,0.122935696428571
"200","esto","40_100",0.07875,30.7125,1.59451747615447,0.19649269329816,0,44.1565217391304,8.68695652173913,53.5130434782609,0,4.89716179863942e-05,2.93829707918365e-05,0.293829707918365
"201","evard","0_10",0.05,19.5,1.3509262485482,0.246635757280942,0,49.9,28.7,21.4,6,2.47624781358885e-05,2.47624781358885e-06,0.0247624781358885
"202","evard","10_20",0.035,13.65,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,1.99983082362925e-05,1.99983082362925e-06,0.0199983082362925
"203","evard","20_40",0.02,7.8,1.49,0.215883238671701,1,40.6,32.8,26.6,4,1.115712e-05,2.231424e-06,0.02231424
"204","evard","40_100",0,0,1.555,0.0636396103067893,2,42.05,26.35,31.6,4,0,0,0
"205","evergreen","0_10",0.01,3.9,1.3509262485482,0.246635757280942,0,48.2886660985049,31.5216808172776,14.2365984772959,2.55253239021966,5.13412933209551e-06,5.13412933209551e-07,0.00513412933209551
"206","evergreen","10_20",0.01,3.9,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,5.71380235322643e-06,5.71380235322643e-07,0.00571380235322643
"207","evergreen","20_40",0.01,3.9,1.50104635443921,0.215883238671701,0,56.1333333333333,4.9,4.2,0,5.85408078231292e-06,1.17081615646258e-06,0.0117081615646258
"208","evergreen","40_100",0.00333333333333333,1.3,1.59451747615447,0.19649269329816,0,44.9,1.45,1.75,0,2.07287271900081e-06,1.24372363140049e-06,0.0124372363140049
"209","fannin","0_10",0.908333333333333,354.25,1.19,0.212132034355964,2,40.3833333333333,29.0833333333333,21.1,4.5,0.0004025874125,4.025874125e-05,0.4025874125
"210","fannin","10_20",0.19,74.1,1.305,0.0212132034355964,2,61.55,18.7,19.75,13.5,8.36459325e-05,8.36459325e-06,0.0836459325
"211","fannin","20_40",0.135,52.65,1.3075,0.0590903263374528,4,48.36,17.68,33.96,2.8,6.69123585e-05,1.33824717e-05,0.133824717
"212","fannin","40_100",0.192222222222222,74.9666666666667,1.35818181818182,0.124082084268292,11,62.5631578947368,17.3736842105263,20.0631578947368,9.05263157894737,9.26011222966508e-05,5.55606733779905e-05,0.555606733779905
"213","forestdale","0_10",0.419090909090909,163.445454545455,1.595,0.141539158303748,4,14.2272727272727,52.6,33.1636363636364,0,0.0002606955,2.606955e-05,0.2606955
"214","forestdale","10_20",0.4375,170.625,1.5096443452381,0.210069553241103,0,12.8125,52.2875,34.9,0,0.000257583066406251,2.57583066406251e-05,0.257583066406251
"215","forestdale","20_40",0.305384615384615,119.1,1.686,0.133341666406266,5,9.60769230769231,52.8,37.5923076923077,0,0.0002008026,4.016052e-05,0.4016052
"216","forestdale","40_100",0.428421052631579,167.084210526316,1.70538461538462,0.08471672253412,13,12.1447368421053,44.3947368421053,43.4631578947368,0,0.000284942842105264,0.000170965705263158,1.70965705263158
"217","foxworth","0_10",0.0305555555555556,11.9166666666667,1.3509262485482,0.246635757280942,0,44.8055555555556,3.75,1.8,0,1.60985377951994e-05,1.60985377951994e-06,0.0160985377951994
"218","foxworth","10_20",0.0466666666666667,18.2,1.5096443452381,0.210069553241103,0,78.3222222222222,3.52222222222222,1.74444444444444,0,2.74755270833334e-05,2.74755270833334e-06,0.0274755270833334
"219","foxworth","20_40",0.00375,1.4625,1.50104635443921,0.215883238671701,0,58.0875,4.1625,1.8125,0,2.19528029336734e-06,4.39056058673469e-07,0.00439056058673469
"220","foxworth","40_100",0.00526315789473684,2.05263157894737,1.795,0.00707106781186548,2,69.3025641025641,3.5325,2.055,0,3.68447368421053e-06,2.21068421052632e-06,0.0221068421052632
"221","fuquay","0_10",0.118,46.02,1.43,0.246635757280942,1,75.1590909090909,12.25,4.24090909090909,3.04545454545455,6.3804429e-05,6.3804429e-06,0.063804429
"222","fuquay","10_20",0.0638461538461538,24.9,1.805,0.106066017177982,2,77.2076923076923,9.32307692307692,3.96153846153846,5.69230769230769,4.23861207692308e-05,4.23861207692308e-06,0.0423861207692308
"223","fuquay","20_40",0.0378571428571429,14.7642857142857,1.69,0.215883238671701,1,65.6533333333333,11.1866666666667,5.38666666666667,7.2,2.31551245714286e-05,4.63102491428572e-06,0.0463102491428572
"224","fuquay","40_100",0.064375,25.10625,1.704,0.045752959831396,10,67.2641509433962,9.54339622641509,13.9320754716981,1.75471698113208,4.20303636509434e-05,2.5218218190566e-05,0.25218218190566
"225","glenmora","0_10",0.07,27.3,1.42,0.246635757280942,1,43.3,50.9,5.8,0,3.8766e-05,3.8766e-06,0.038766
"226","glenmora","10_20",0.035,13.65,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,1.99983082362925e-05,1.99983082362925e-06,0.0199983082362925
"227","glenmora","20_40",0,0,1.59,0.215883238671701,1,35.7,52.1,12.2,1,0,0,0
"228","glenmora","40_100",0.02,7.8,1.635,0.0353553390593273,2,30.15,51.2,18.65,2,1.249794e-05,7.498764e-06,0.07498764
"229","goldsboro","0_10",0.2,78,1.38,0.246635757280942,1,64.5333333333333,28.7,10,0,0.00010764,1.0764e-05,0.10764
"230","goldsboro","10_20",0.14,54.6,1.5096443452381,0.210069553241103,0,74.78,18.88,6.34,0.2,8.22617280875003e-05,8.22617280875003e-06,0.0822617280875003
"231","goldsboro","20_40",0.113333333333333,44.2,1.55,0.062449979983984,3,61.5916666666667,26.8666666666667,11.5416666666667,0.166666666666667,6.83958166666667e-05,1.36791633333333e-05,0.136791633333333
"232","goldsboro","40_100",0.0952,37.128,1.668,0.0396232255123179,5,56.004,22.38,21.62,0.2,6.1805644992e-05,3.70833869952e-05,0.370833869952
"233","greenville","0_10",0.326,127.14,1.765,0.109498858441538,6,64.2727272727273,17.5272727272727,20.4818181818182,0,0.0002244021,2.244021e-05,0.2244021
"234","greenville","10_20",0.46,179.4,1.69,0.0707106781186548,2,51.3,24.32,24.38,0,0.000303186,3.03186e-05,0.303186
"235","greenville","20_40",0.267142857142857,104.185714285714,1.6375,0.0747854072854935,8,45.08,16.9333333333333,40.22,0,0.000170604107142857,3.41208214285714e-05,0.341208214285714
"236","greenville","40_100",0.195151515151515,76.1090909090909,1.62611111111111,0.0825433140406324,18,41.9485714285714,14.68,43.0828571428571,0,0.000123761838383838,7.4257103030303e-05,0.74257103030303
"237","guyton","0_10",0.443333333333333,172.9,1.4525,0.097082439194738,4,29.45,54.3666666666667,15.9666666666667,0,0.00025113725,2.5113725e-05,0.25113725
"238","guyton","10_20",0.16,62.4,1.655,0.120208152801713,2,20.65,59.5,19.85,0,0.000103272,1.03272e-05,0.103272
"239","guyton","20_40",0.102,39.78,1.58,0.0724568837309472,5,21.06,64.76,14.18,0,6.28524e-05,1.257048e-05,0.1257048
"240","guyton","40_100",0.131666666666667,51.35,1.646,0.135088448391744,10,19.3916666666667,57.5333333333333,23.075,0.25,8.431079475e-05,5.058647685e-05,0.5058647685
"241","gwinnett","0_10",0.33,128.7,1.3509262485482,0.246635757280942,0,48.6333333333333,31,20.3666666666667,0,0.000173864208188153,1.73864208188153e-05,0.173864208188153
"242","gwinnett","10_20",0.27,105.3,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,0.000154272663537114,1.54272663537114e-05,0.154272663537114
"243","gwinnett","20_40",0.21,81.9,1.50104635443921,0.215883238671701,0,26,35.6,38.4,0,0.000122935696428571,2.45871392857143e-05,0.245871392857143
"244","gwinnett","40_100",0.1575,61.425,1.59451747615447,0.19649269329816,0,37.55,20.75,41.7,0,9.79432359727883e-05,5.8765941583673e-05,0.58765941583673
"245","hard labor","0_10",0.1,39,1.3509262485482,0.246635757280942,0,75.3,17.9,6.8,0,5.26861236933798e-05,5.26861236933798e-06,0.0526861236933798
"246","hard labor","10_20",0.01,3.9,1.5096443452381,0.210069553241103,0,79.9,15.3,4.8,0,5.88761294642859e-06,5.88761294642859e-07,0.00588761294642859
"247","hard labor","20_40",0.03,11.7,1.50104635443921,0.215883238671701,0,75.9,18.1,6,0,1.75622423469388e-05,3.51244846938775e-06,0.0351244846938775
"248","hard labor","40_100",0.05,19.5,1.59451747615447,0.19649269329816,0,36.75,14,49.25,0,3.10930907850122e-05,1.86558544710073e-05,0.186558544710073
"249","harleston","0_10",0.0766666666666667,29.9,1.28,0.246635757280942,1,67.8333333333333,27.5666666666667,4.6,0.333333333333333,3.81444266666667e-05,3.81444266666667e-06,0.0381444266666667
"250","harleston","10_20",0.02,7.8,1.49,0.210069553241103,1,44.5,45,10.5,2,1.138956e-05,1.138956e-06,0.01138956
"251","harleston","20_40",0.04,15.6,1.565,0.0494974746830584,2,53.45,34.9,11.65,0.25,2.4352965e-05,4.870593e-06,0.04870593
"252","harleston","40_100",0.075,29.25,1.7,0.03,3,55.775,27.2375,16.9875,0.375,4.953853125e-05,2.972311875e-05,0.2972311875
"253","helena","0_10",0.16,62.4,1.3509262485482,0.246635757280942,0,76.75,32.45,11.3,0,8.42977979094077e-05,8.42977979094077e-06,0.0842977979094077
"254","helena","10_20",0.125,48.75,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,7.14225294153304e-05,7.14225294153304e-06,0.0714225294153304
"255","helena","20_40",0.09,35.1,1.50104635443921,0.215883238671701,0,27.4,31.6,17.75,0,5.26867270408163e-05,1.05373454081633e-05,0.105373454081633
"256","helena","40_100",0.166666666666667,65,1.59451747615447,0.19649269329816,0,21.875,20.575,48.175,0,0.000103643635950041,6.21861815700243e-05,0.621861815700243
"257","hemphill","0_10",0.21,81.9,1.3509262485482,0.246635757280942,0,48.2886660985049,31.5216808172776,14.2365984772959,2.55253239021966,0.000107816715974006,1.07816715974006e-05,0.107816715974006
"258","hemphill","10_20",0.21,81.9,1.53,0.15556349186104,2,26.3,37.2,36.5,0,0.000125307,1.25307e-05,0.125307
"259","hemphill","20_40",0.1,39,1.64,0.215883238671701,1,8.8,33.8,57.4,0,6.396e-05,1.2792e-05,0.12792
"260","hemphill","40_100",0.03,11.7,1.45571428571429,0.11355720186425,7,35.5857142857143,35.3142857142857,29.1,0,1.70318571428572e-05,1.02191142857143e-05,0.102191142857143
"261","hiwassee","0_10",0.56,218.4,1.60333333333333,0.159457413332421,6,31.3769230769231,29.2,39.4230769230769,1.46153846153846,0.000345050159999999,3.45050159999999e-05,0.345050159999999
"262","hiwassee","10_20",0.4075,158.925,1.645,0.0881286937760152,4,57.1,22.525,20.375,3.25,0.0002529350971875,2.529350971875e-05,0.2529350971875
"263","hiwassee","20_40",0.341538461538462,133.2,1.625,0.0808879295250975,8,23.7066666666667,22.0066666666667,54.2866666666667,1.13333333333333,0.0002139969,4.279938e-05,0.4279938
"264","hiwassee","40_100",0.0944444444444444,36.8333333333333,1.56769230769231,0.0953199739608516,13,22.7269230769231,23.0730769230769,55.0192307692308,0.846153846153846,5.7254735897436e-05,3.43528415384616e-05,0.343528415384616
"265","hurricane","0_10",0.0268421052631579,10.4684210526316,1.3509262485482,0.246635757280942,0,46.3666666666667,3.52631578947368,1.56315789473684,0,1.41420647808546e-05,1.41420647808546e-06,0.0141420647808546
"266","hurricane","10_20",0.00571428571428571,2.22857142857143,1.5096443452381,0.210069553241103,0,62.3428571428571,3.44285714285714,1.3,0,3.36435025510205e-06,3.36435025510205e-07,0.00336435025510205
"267","hurricane","20_40",0.00727272727272727,2.83636363636364,1.50104635443921,0.215883238671701,0,56.68,4.65454545454545,1.80909090909091,0,4.25751329622758e-06,8.51502659245516e-07,0.00851502659245516
"268","hurricane","40_100",0.00581395348837209,2.26744186046512,1.59451747615447,0.19649269329816,0,51.8738095238095,3.25581395348837,1.62790697674419,0,3.61547567267583e-06,2.1692854036055e-06,0.021692854036055
"269","kingsferry","0_10",0.02,7.8,1.3509262485482,0.246635757280942,0,46.6,4.3,1.1,0,1.0537224738676e-05,1.0537224738676e-06,0.010537224738676
"270","kingsferry","10_20",0.01,3.9,1.5096443452381,0.210069553241103,0,55.8,3.6,1.3,0,5.88761294642859e-06,5.88761294642859e-07,0.00588761294642859
"271","kingsferry","20_40",0.01,3.9,1.50104635443921,0.215883238671701,0,32.4,5.5,1.4,0,5.85408078231292e-06,1.17081615646258e-06,0.0117081615646258
"272","kingsferry","40_100",0.002,0.78,1.59451747615447,0.19649269329816,0,67.22,4.6,2.52,0,1.24372363140049e-06,7.46234178840292e-07,0.00746234178840292
"273","kinston","0_10",0.43,167.7,1.3509262485482,0.246635757280942,0,1.3,40.6,46.3,0,0.000226550331881533,2.26550331881533e-05,0.226550331881533
"274","kinston","10_20",0.25,97.5,1.5096443452381,0.210069553241103,0,21.1,33.7,29.3,0,0.000147190323660715,1.47190323660715e-05,0.147190323660715
"275","kinston","20_40",0.2275,88.725,1.50104635443921,0.215883238671701,0,44.6474010593,29.3694540148412,19.535668248824,2.4242495503916,0.00012995171405735,2.599034281147e-05,0.2599034281147
"276","kinston","40_100",0.205,79.95,1.59451747615447,0.19649269329816,0,41.05,34.15,32.7,0,0.00012748167221855,7.64890033311299e-05,0.764890033311299
"277","kolin","0_10",0.28,109.2,1.435,0.0494974746830584,2,33.9333333333333,57.8666666666667,8.2,0,0.000156702,1.56702e-05,0.156702
"278","kolin","10_20",0.485,189.15,1.53,0.210069553241103,1,23.1,64.6,12.3,0,0.0002893995,2.893995e-05,0.2893995
"279","kolin","20_40",0.11,42.9,1.56,0.215883238671701,1,26.8666666666667,57.1333333333333,16,0.333333333333333,6.670092e-05,1.3340184e-05,0.13340184
"280","kolin","40_100",0.169090909090909,65.9454545454546,1.706,0.105261578935526,5,20.1545454545455,51.7818181818182,28.0636363636364,0.545454545454545,0.000111889293024793,6.7133575814876e-05,0.67133575814876
"281","lakeland","0_10",0.0358823529411765,13.9941176470588,1.3509262485482,0.246635757280942,0,65.7052631578947,4.18421052631579,2.32631578947368,0,1.89050208546833e-05,1.89050208546833e-06,0.0189050208546833
"282","lakeland","10_20",0.05,19.5,1.5096443452381,0.210069553241103,0,42.3857142857143,5.55714285714286,2.45714285714286,0,2.9438064732143e-05,2.9438064732143e-06,0.029438064732143
"283","lakeland","20_40",0.0433333333333333,16.9,1.50104635443921,0.215883238671701,0,63.5625,4.87777777777778,3.25555555555556,0,2.53676833900227e-05,5.07353667800453e-06,0.0507353667800453
"284","lakeland","40_100",0.03125,12.1875,1.59451747615447,0.19649269329816,0,75.0088888888889,4.51333333333333,3.22888888888889,0,1.94331817406326e-05,1.16599090443796e-05,0.116599090443796
"285","latonia","0_10",0.02,7.8,1.51,0.246635757280942,1,58.7,36,5.3,1,1.166022e-05,1.166022e-06,0.01166022
"286","latonia","10_20",0.01,3.9,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,5.71380235322643e-06,5.71380235322643e-07,0.00571380235322643
"287","latonia","20_40",0,0,1.58,0,2,52.95,35.9,11.15,0,0,0,0
"288","latonia","40_100",0,0,1.65333333333333,0.0305505046330388,3,51.3666666666667,32.7333333333333,15.9,0.666666666666667,0,0,0
"289","leadvale","0_10",0.176153846153846,68.7,1.3509262485482,0.246635757280942,0,23.6461538461538,63.9,12.4615384615385,0,9.28086332752614e-05,9.28086332752614e-06,0.0928086332752614
"290","leadvale","10_20",0.13,50.7,1.5096443452381,0.210069553241103,0,21.3333333333333,63.6666666666667,15,0,7.65389683035717e-05,7.65389683035717e-06,0.0765389683035717
"291","leadvale","20_40",0.0833333333333333,32.5,1.50104635443921,0.215883238671701,0,15.575,62.75,21.6833333333333,0,4.87840065192743e-05,9.75680130385487e-06,0.0975680130385487
"292","leadvale","40_100",0.133448275862069,52.0448275862069,1.59451747615447,0.19649269329816,0,16.4655172413793,55.3344827586207,28.2034482758621,0,8.29863871296532e-05,4.97918322777919e-05,0.497918322777919
"293","leefield","0_10",0.06,23.4,1.3509262485482,0.246635757280942,0,38.7666666666667,8.31666666666667,5.63333333333333,0,3.16116742160279e-05,3.16116742160279e-06,0.0316116742160279
"294","leefield","10_20",0.078,30.42,1.5096443452381,0.210069553241103,0,56.58,7.98,5.02,0,4.5923380982143e-05,4.5923380982143e-06,0.045923380982143
"295","leefield","20_40",0.01375,5.3625,1.50104635443921,0.215883238671701,0,33.8571428571429,10.7875,5.25,0,8.04936107568027e-06,1.60987221513605e-06,0.0160987221513605
"296","leefield","40_100",0.0375,14.625,1.59451747615447,0.19649269329816,0,52.0571428571429,8.46111111111111,11.4777777777778,0,2.33198180887591e-05,1.39918908532555e-05,0.139918908532555
"297","lenoir","0_10",0.31,120.9,1.41,0,2,14.0333333333333,52.6333333333333,33.3333333333333,0,0.000170469,1.70469e-05,0.170469
"298","lenoir","10_20",0.2,78,1.61,0.210069553241103,1,6,45.2,48.8,0,0.00012558,1.2558e-05,0.12558
"299","lenoir","20_40",0.265,103.35,1.47,0.215883238671701,1,16.5,48.55,34.95,0,0.0001519245,3.03849e-05,0.303849
"300","lenoir","40_100",0.335714285714286,130.928571428571,1.486,0.0702139587261679,5,7.74285714285714,46.4714285714286,45.7857142857143,0,0.000194559857142857,0.000116735914285714,1.16735914285714
"301","leon","0_10",0.07625,29.7375,1.05,0.29698484809835,2,50.95,8.12916666666667,1.325,0,3.1224375e-05,3.1224375e-06,0.031224375
"302","leon","10_20",0.0175,6.825,1.5096443452381,0.210069553241103,0,68.85,4.9125,0.6125,0,1.030332265625e-05,1.030332265625e-06,0.01030332265625
"303","leon","20_40",0.0075,2.925,1.47666666666667,0.21594752448994,3,64.9035714285714,3.72142857142857,1.00357142857143,0,4.31925000000001e-06,8.63850000000002e-07,0.00863850000000002
"304","leon","40_100",0.0226582278481013,8.83670886075949,1.45,0.321403173599764,3,64.0475,4.40740740740741,2.3,0,1.28132278481013e-05,7.68793670886076e-06,0.0768793670886076
"305","lexington","0_10",0.222,86.58,1.3509262485482,0.246635757280942,0,19.16,67.86,12.98,0,0.000116963194599303,1.16963194599303e-05,0.116963194599303
"306","lexington","10_20",0.35,136.5,1.5096443452381,0.210069553241103,0,6.45,65.45,28.1,0,0.000206066453125001,2.06066453125001e-05,0.206066453125001
"307","lexington","20_40",0.31,120.9,1.50104635443921,0.215883238671701,0,7.825,59.825,32.35,0,0.000181476504251701,3.62953008503401e-05,0.362953008503401
"308","lexington","40_100",0.229090909090909,89.3454545454545,1.59451747615447,0.19649269329816,0,24.5272727272727,52.9818181818182,22.4909090909091,0,0.000142462888687692,8.54777332126153e-05,0.854777332126153
"309","lily","0_10",0.497173913043478,193.897826086957,1.39333333333333,0.300222139978605,3,43.6695652173913,43.9326086956522,11.1130434782609,1.1304347826087,0.000267110273081285,2.67110273081285e-05,0.267110273081285
"310","lily","10_20",0.221666666666667,86.45,1.35833333333333,0.128127540625217,6,43.1093023255814,44.2767441860465,12.6186046511628,2.23255813953488,0.000114806270155039,1.14806270155039e-05,0.114806270155039
"311","lily","20_40",0.284166666666667,110.825,1.55875,0.122408858222878,8,41.4625,39.3395833333333,19.1958333333333,1.6875,0.000169833338339844,3.39666676679688e-05,0.339666676679688
"312","lily","40_100",0.276346153846154,107.775,1.65714285714286,0.112552795914326,14,51.4365384615385,28.2048076923077,20.3586538461538,1.27884615384615,0.000176314570467033,0.00010578874228022,1.0578874228022
"313","lloyd","0_10",0.295,115.05,1.415,0.558614357137373,2,58.725,20.675,20.6,7.25,0.000150993058125,1.50993058125e-05,0.150993058125
"314","lloyd","10_20",0.06,23.4,1.51,0.210069553241103,1,50.65,24.05,25.3,11,3.144726e-05,3.144726e-06,0.03144726
"315","lloyd","20_40",0.142857142857143,55.7142857142857,1.57,0.254558441227157,2,35.6,20.6571428571429,43.7428571428571,2.42857142857143,8.53471224489796e-05,1.70694244897959e-05,0.170694244897959
"316","lloyd","40_100",0.111,43.29,1.558,0.228516957795259,5,33.81,23.39,42.8,1.7,6.629924106e-05,3.9779544636e-05,0.39779544636
"317","louisburg","0_10",0.11,42.9,1.3509262485482,0.246635757280942,0,65.2,27.8,7,0,5.79547360627178e-05,5.79547360627178e-06,0.0579547360627178
"318","louisburg","10_20",0.1,39,1.5096443452381,0.210069553241103,0,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427,5.71380235322643e-05,5.71380235322643e-06,0.0571380235322643
"319","louisburg","20_40",0.09,35.1,1.50104635443921,0.215883238671701,0,60.2,30.9,8.9,0,5.26867270408163e-05,1.05373454081633e-05,0.105373454081633
"320","louisburg","40_100",0.123333333333333,48.1,1.59451747615447,0.19649269329816,0,62.4,24.6333333333333,12.9666666666667,0,7.669629060303e-05,4.6017774361818e-05,0.46017774361818
"321","lucy","0_10",0.0842857142857143,32.8714285714286,1.3509262485482,0.246635757280942,0,71.9,7.88571428571429,4.21428571428571,1.85714285714286,4.35821765645666e-05,4.35821765645666e-06,0.0435821765645666
"322","lucy","10_20",0.125,48.75,1.58,0.210069553241103,1,73.3,5.65,5.45,0,7.7025e-05,7.7025e-06,0.077025
"323","lucy","20_40",0.0885714285714286,34.5428571428571,1.50104635443921,0.215883238671701,0,59.0428571428571,8.75714285714286,6.37142857142857,0.142857142857143,5.17763577436484e-05,1.03552715487297e-05,0.103552715487297
"324","lucy","40_100",0.0636363636363636,24.8181818181818,1.616,0.0512835256198323,5,61.7863636363636,7.00909090909091,13.7954545454545,0.0454545454545455,4.00879517355372e-05,2.40527710413223e-05,0.240527710413223
"325","lynchburg","0_10",0.114,44.46,1.33,0.29698484809835,2,52.36,27.4,10.38,0,5.91318e-05,5.91318e-06,0.0591318
