"","soil_name","horizon","sand","silt","clay","frag","bulk_density","bulk_density_sd","n","n_per","n_g_cm3","n_Mg_horizon","n_Mg_ha"
"580","whiteside","40_100",54.5,24.0666666666667,21.4333333333333,0.333333333333333,1.30666666666667,0.0550757054728611,3,0.037,0.000481855111111112,0.000289113066666667,2.89113066666667
"581","wickham","0_10",56.8578947368421,36.7315789473684,20.335,0,1.41,0.246635757280942,1,0.152,0.0021432,0.00021432,2.1432
"582","wickham","10_20",65.4666666666667,36.62,23.2333333333333,0.0666666666666667,1.5096443452381,0.210069553241103,0,0.031,0.000467677753859128,4.67677753859129e-05,0.467677753859129
"583","wickham","20_40",53.3888888888889,26.2555555555556,20.3555555555556,0.111111111111111,1.71,0.215883238671701,1,0.021,0.000358701,7.17402e-05,0.717402
"584","wickham","40_100",52.3052631578947,24.1552631578947,23.5394736842105,0.157894736842105,1.69,0.19649269329816,1,0.015,0.000253099736842105,0.000151859842105263,1.51859842105263
"585","wilkes","0_10",70.8,23.9,5.3,0,1.3509262485482,0.246635757280942,0,NA,NA,NA,NA
"586","wilkes","10_20",72.4,23.4,4.2,0,1.5096443452381,0.210069553241103,0,NA,NA,NA,NA
"587","wilkes","20_40",48.7,22.9,28.4,0,1.50104635443921,0.215883238671701,0,NA,NA,NA,NA
"588","wilkes","40_100",81.2,9.9,8.9,5,1.59451747615447,0.19649269329816,0,NA,NA,NA,NA
"589","woden","0_10",73.35,23.625,3.025,0,1.3509262485482,0.246635757280942,0,NA,NA,NA,NA
"590","woden","10_20",67.55,28.2,4.25,0,1.5096443452381,0.210069553241103,0,NA,NA,NA,NA
"591","woden","20_40",65.1,28.75,6.15,0,1.50104635443921,0.215883238671701,0,NA,NA,NA,NA
"592","woden","40_100",59.85,25.3125,14.8375,0,1.59451747615447,0.19649269329816,0,NA,NA,NA,NA
"593","wrightsville","0_10",18.3555555555556,59.0555555555556,22.5888888888889,1.44444444444444,1.42666666666667,0.11060440015358,3,0.159444444444444,0.0022418833744856,0.00022418833744856,2.2418833744856
"594","wrightsville","10_20",15.5428571428571,58,26.4571428571429,0.142857142857143,1.67,0.210069553241103,1,0.0722,0.00120401751428571,0.000120401751428571,1.20401751428571
"595","wrightsville","20_40",17.7111111111111,56.0666666666667,26.2222222222222,0.222222222222222,1.598,0.0807465169527454,5,0.04,0.000637779555555556,0.000127555911111111,1.27555911111111
"596","wrightsville","40_100",11.9222222222222,45.3555555555556,42.7222222222222,0,1.78454545454545,0.0951171526448975,11,0.0376111111111111,0.000671187373737372,0.000402712424242423,4.02712424242423
